Profit,Customer Name,Segment,Category
5.20,Patrick Jones,Corporate,Office Supplies
12.26,Christine Sundaresam,Consumer,Office Supplies
1.31,Barry Blumstein,Corporate,Office Supplies
4.76,Ben Wallace,Consumer,Office Supplies
80.37,Ricardo Sperren,Corporate,Furniture
77.75,Theresa Swint,Corporate,Technology
297.69,Theresa Swint,Corporate,Furniture
6.22,Theresa Swint,Corporate,Office Supplies
1.34,Quincy Jones,Corporate,Technology
38.21,Filia McAdams,Corporate,Furniture
6.22,Valerie Dominguez,Consumer,Office Supplies
106.48,Valerie Dominguez,Consumer,Furniture
1.29,Valerie Dominguez,Consumer,Technology
601.97,Valerie Dominguez,Consumer,Technology
125.99,Valerie Dominguez,Consumer,Technology
6.36,Jeremy Lonsdale,Consumer,Office Supplies
5.64,Jeremy Lonsdale,Consumer,Office Supplies
31.60,Dionis Lloyd,Corporate,Technology
188.22,Meg O'Connel,Home Office,Furniture
49.97,Meg O'Connel,Home Office,Office Supplies
-14.14,Ben Peterman,Corporate,Furniture
9.87,Michael Stewart,Corporate,Office Supplies
171.93,Susan Vittorini,Consumer,Technology
35.10,Becky Castell,Home Office,Furniture
7.70,Becky Castell,Home Office,Office Supplies
6.60,Becky Castell,Home Office,Office Supplies
1.98,Becky Castell,Home Office,Office Supplies
-48.51,Becky Castell,Home Office,Office Supplies
6.87,Elizabeth Moffitt,Corporate,Office Supplies
112.41,Elizabeth Moffitt,Corporate,Office Supplies
20.21,Elizabeth Moffitt,Corporate,Office Supplies
27.44,Elizabeth Moffitt,Corporate,Furniture
30.42,Elizabeth Moffitt,Corporate,Office Supplies
132.59,Elizabeth Moffitt,Corporate,Technology
56.35,Bradley Drucker,Consumer,Office Supplies
63.82,Helen Wasserman,Corporate,Technology
44.53,Karen Carlisle,Corporate,Office Supplies
27.89,Karen Carlisle,Corporate,Office Supplies
38.15,Karen Carlisle,Corporate,Office Supplies
167.81,Karen Carlisle,Corporate,Office Supplies
29.95,Brendan Murry,Corporate,Office Supplies
1.16,Brendan Murry,Corporate,Furniture
6.22,Brendan Murry,Corporate,Office Supplies
5.20,Kristina Nunn,Home Office,Office Supplies
-68.39,Justin Deggeller,Corporate,Furniture
2.94,Laura Armstrong,Corporate,Office Supplies
20.85,Laura Armstrong,Corporate,Office Supplies
133.15,Robert Waldorf,Consumer,Office Supplies
2.83,Robert Waldorf,Consumer,Office Supplies
11.25,Kelly Williams,Consumer,Office Supplies
5.10,Chris Cortes,Consumer,Office Supplies
123.77,Chris Cortes,Consumer,Office Supplies
12.44,Rick Hansen,Consumer,Office Supplies
22.50,Rick Hansen,Consumer,Office Supplies
1.74,Jim Karlsson,Consumer,Office Supplies
10.47,Debra Catini,Consumer,Office Supplies
23.38,Gary Mitchum,Home Office,Furniture
27.35,Gary Mitchum,Home Office,Technology
-29.34,Carl Ludwig,Consumer,Office Supplies
137.29,Paul Van Hugh,Home Office,Office Supplies
24.53,Liz Thompson,Consumer,Office Supplies
-2.16,Liz Thompson,Consumer,Office Supplies
0.00,Liz Thompson,Consumer,Furniture
3.16,Alice McCarthy,Corporate,Office Supplies
22.57,Alice McCarthy,Corporate,Office Supplies
5.32,Alice McCarthy,Corporate,Office Supplies
22.25,Alice McCarthy,Corporate,Office Supplies
5.04,Alice McCarthy,Corporate,Office Supplies
200.95,Scott Cohen,Corporate,Furniture
46.32,Scott Cohen,Corporate,Office Supplies
15.70,Scott Cohen,Corporate,Technology
80.99,Scott Cohen,Corporate,Technology
-447.59,Christine Phan,Corporate,Furniture
-553.65,Christine Phan,Corporate,Furniture
-122.78,Christine Phan,Corporate,Furniture
16.38,Christine Phan,Corporate,Office Supplies
75.97,Christine Phan,Corporate,Office Supplies
-10.05,Roy Französisch,Consumer,Office Supplies
40.92,Adam Bellavance,Home Office,Furniture
44.89,Adam Bellavance,Home Office,Office Supplies
20.70,Adam Bellavance,Home Office,Office Supplies
-18.11,Erica Hackney,Consumer,Furniture
11.33,Michael Nguyen,Consumer,Office Supplies
-26.64,Kelly Lampkin,Corporate,Furniture
0.31,Kelly Lampkin,Corporate,Office Supplies
93.24,Michael Paige,Corporate,Technology
-27.13,Barry Französisch,Corporate,Furniture
0.82,Barry Französisch,Corporate,Office Supplies
7.70,Barry Französisch,Corporate,Office Supplies
-14.48,Barry Französisch,Corporate,Furniture
0.11,Theone Pippenger,Consumer,Office Supplies
-58.86,Maxwell Schwartz,Consumer,Office Supplies
1.15,Maxwell Schwartz,Consumer,Office Supplies
15.07,Katherine Murray,Home Office,Office Supplies
1.71,Brad Eason,Home Office,Office Supplies
15.49,Brad Eason,Home Office,Office Supplies
11.63,Brad Eason,Home Office,Furniture
45.77,Christina VanderZanden,Consumer,Office Supplies
4.49,Christina VanderZanden,Consumer,Office Supplies
62.75,Christina VanderZanden,Consumer,Office Supplies
15.84,Christina VanderZanden,Consumer,Technology
60.00,Christina VanderZanden,Consumer,Technology
3.62,Dennis Kane,Consumer,Office Supplies
8.86,Dennis Kane,Consumer,Office Supplies
3.11,Speros Goranitis,Consumer,Office Supplies
20.51,Speros Goranitis,Consumer,Office Supplies
97.19,Speros Goranitis,Consumer,Technology
42.15,Speros Goranitis,Consumer,Furniture
10.32,Christine Sundaresam,Consumer,Office Supplies
2.26,Patrick Jones,Corporate,Technology
23.96,Patrick Jones,Corporate,Technology
16.65,Patrick Jones,Corporate,Office Supplies
2.82,Nora Preis,Consumer,Office Supplies
4.34,Nora Preis,Consumer,Office Supplies
12.58,Sean Braxton,Corporate,Office Supplies
14.68,Sean Braxton,Corporate,Office Supplies
23.55,Adam Shillingsburg,Consumer,Office Supplies
13.35,Adam Shillingsburg,Consumer,Office Supplies
-225.10,Harry Marie,Corporate,Furniture
200.86,Mike Gockenbach,Consumer,Technology
-28.97,Mike Gockenbach,Consumer,Technology
26.97,Mike Gockenbach,Consumer,Technology
7.99,Tamara Manning,Consumer,Office Supplies
130.49,Tamara Manning,Consumer,Technology
76.26,Bill Eplett,Home Office,Furniture
1.92,Ann Steele,Home Office,Office Supplies
2.63,Eleni McCrary,Corporate,Office Supplies
5.86,Joseph Airdo,Consumer,Office Supplies
31.45,Joseph Airdo,Consumer,Furniture
60.36,Troy Blackwell,Consumer,Furniture
60.39,Paul Prost,Home Office,Furniture
95.20,Michelle Lonsdale,Corporate,Technology
29.95,Michelle Lonsdale,Corporate,Office Supplies
179.73,Linda Cazamias,Corporate,Technology
3.18,Matt Collister,Corporate,Office Supplies
44.00,Matt Collister,Corporate,Technology
-48.95,Clay Rozendal,Home Office,Office Supplies
3.26,Clay Rozendal,Home Office,Office Supplies
41.72,Susan Vittorini,Consumer,Technology
-10.42,Susan Vittorini,Consumer,Office Supplies
-104.67,Susan Vittorini,Consumer,Furniture
12.78,Susan Vittorini,Consumer,Office Supplies
-2.15,Mary Zewe,Corporate,Office Supplies
-13.65,Mary Zewe,Corporate,Office Supplies
-9.09,Mary Zewe,Corporate,Furniture
27.49,Ross Baird,Home Office,Office Supplies
3.03,Harry Marie,Corporate,Furniture
65.21,Annie Zypern,Consumer,Furniture
4.08,Jonathan Howell,Consumer,Technology
16.98,Patrick Jones,Corporate,Office Supplies
322.18,Patrick Jones,Corporate,Office Supplies
114.63,Christina Anderson,Consumer,Furniture
-99.27,Pierre Wener,Consumer,Furniture
12.53,Pierre Wener,Consumer,Office Supplies
2.17,Shaun Weien,Consumer,Furniture
86.25,Art Ferguson,Consumer,Technology
-19.92,Art Ferguson,Consumer,Furniture
172.34,Art Ferguson,Consumer,Office Supplies
30.43,Art Ferguson,Consumer,Technology
12.90,Art Ferguson,Consumer,Office Supplies
74.81,Art Ferguson,Consumer,Technology
8.22,Anne McFarland,Consumer,Office Supplies
-14.08,Bill Donatelli,Consumer,Furniture
5.39,Christopher Martinez,Consumer,Office Supplies
9.83,Christopher Schild,Home Office,Office Supplies
9.00,Denny Blanton,Consumer,Office Supplies
31.12,Denny Blanton,Consumer,Technology
3.09,Denny Blanton,Consumer,Office Supplies
18.26,Denny Blanton,Consumer,Technology
13.60,Denny Blanton,Consumer,Technology
27.93,Denny Blanton,Consumer,Office Supplies
3.44,Denny Blanton,Consumer,Office Supplies
22.46,Denny Blanton,Consumer,Office Supplies
12.10,Denny Blanton,Consumer,Office Supplies
25.44,James Galang,Consumer,Office Supplies
13.49,Shahid Collister,Consumer,Office Supplies
34.42,Shahid Collister,Consumer,Office Supplies
29.37,Chuck Sachs,Consumer,Office Supplies
5.12,Chuck Sachs,Consumer,Office Supplies
36.99,Chuck Sachs,Consumer,Technology
1.51,Chuck Sachs,Consumer,Office Supplies
4.10,Mike Kennedy,Consumer,Office Supplies
165.72,Mike Kennedy,Consumer,Office Supplies
15.55,Mike Kennedy,Consumer,Office Supplies
4.57,Mike Kennedy,Consumer,Office Supplies
4.28,Carlos Meador,Consumer,Furniture
-67.67,Carlos Meador,Consumer,Furniture
6.49,Carlos Meador,Consumer,Office Supplies
-29.92,Phillip Flathmann,Consumer,Furniture
29.03,Phillip Flathmann,Consumer,Technology
41.22,Phillip Flathmann,Consumer,Office Supplies
429.58,Phillip Flathmann,Consumer,Office Supplies
-99.18,Greg Maxwell,Corporate,Furniture
1.47,Dan Campbell,Consumer,Office Supplies
0.84,Frank Olsen,Consumer,Office Supplies
-32.64,Frank Olsen,Consumer,Office Supplies
0.00,Alan Hwang,Consumer,Office Supplies
11.43,Kristina Nunn,Home Office,Technology
250.31,Kristina Nunn,Home Office,Furniture
32.40,Kristina Nunn,Home Office,Office Supplies
1.45,Kristina Nunn,Home Office,Office Supplies
22.24,Claudia Bergmann,Corporate,Office Supplies
2.66,Claudia Bergmann,Corporate,Office Supplies
9.62,Claudia Bergmann,Corporate,Office Supplies
303.34,Tim Brockman,Consumer,Technology
10.76,Tim Brockman,Consumer,Office Supplies
41.51,Katherine Ducich,Consumer,Office Supplies
1228.18,John Murray,Consumer,Technology
-34.39,Kean Thornton,Consumer,Furniture
54.00,Kean Thornton,Consumer,Technology
32.39,Sonia Cooley,Consumer,Furniture
18.61,Bryan Spruell,Home Office,Office Supplies
58.50,Bryan Spruell,Home Office,Office Supplies
3.35,Bill Tyler,Corporate,Office Supplies
12.69,Dan Campbell,Consumer,Office Supplies
4.43,Luke Schmidt,Corporate,Office Supplies
-3.57,Luke Schmidt,Corporate,Office Supplies
-16.38,Luke Schmidt,Corporate,Office Supplies
3.47,Ralph Ritter,Consumer,Office Supplies
15.04,Ken Lonsdale,Consumer,Office Supplies
327.51,Ken Lonsdale,Consumer,Office Supplies
34.28,Ken Lonsdale,Consumer,Furniture
-85.24,Richard Bierner,Consumer,Office Supplies
14.76,Maribeth Yedwab,Corporate,Technology
52.79,Maribeth Yedwab,Corporate,Technology
55.90,Arthur Wiediger,Home Office,Office Supplies
41.54,Kelly Williams,Consumer,Technology
-33.48,Daniel Byrd,Home Office,Office Supplies
1.20,Brenda Bowman,Corporate,Technology
-2.06,Brenda Bowman,Corporate,Furniture
19.82,Nora Preis,Consumer,Office Supplies
204.07,Peter Bühler,Consumer,Office Supplies
12.99,Dorothy Wardle,Corporate,Furniture
9.88,Cynthia Delaney,Home Office,Office Supplies
14.44,Cynthia Delaney,Home Office,Office Supplies
251.89,Cynthia Delaney,Home Office,Office Supplies
6.22,Cynthia Delaney,Home Office,Office Supplies
1.38,Cynthia Delaney,Home Office,Technology
55.94,Cynthia Delaney,Home Office,Office Supplies
5.26,Thomas Thornton,Consumer,Office Supplies
4.46,Thomas Thornton,Consumer,Technology
-12.08,Thomas Thornton,Consumer,Office Supplies
-16.88,Thomas Thornton,Consumer,Office Supplies
2.89,Thomas Thornton,Consumer,Office Supplies
3.63,Daniel Byrd,Home Office,Office Supplies
52.53,Don Jones,Corporate,Office Supplies
8.26,Don Jones,Corporate,Office Supplies
4.56,Don Jones,Corporate,Office Supplies
122.39,Don Jones,Corporate,Technology
-337.81,Dionis Lloyd,Corporate,Office Supplies
18.06,Lori Olson,Corporate,Technology
-54.60,Seth Vernon,Consumer,Furniture
-100.79,Seth Vernon,Consumer,Technology
-36.25,Seth Vernon,Consumer,Technology
-219.16,Eleni McCrary,Corporate,Furniture
78.77,Eleni McCrary,Corporate,Furniture
22.38,Ken Dana,Corporate,Furniture
14.40,Nicole Brennan,Corporate,Office Supplies
13.92,Anne Pryor,Home Office,Furniture
6.94,Anne Pryor,Home Office,Office Supplies
2.06,Joel Eaton,Consumer,Office Supplies
-6.05,Joel Eaton,Consumer,Furniture
0.26,John Murray,Consumer,Office Supplies
211.50,John Murray,Consumer,Technology
105.65,John Murray,Consumer,Office Supplies
1.76,John Murray,Consumer,Office Supplies
213.69,Adrian Barton,Consumer,Furniture
10.76,Adrian Barton,Consumer,Office Supplies
12.44,Parhena Norris,Home Office,Office Supplies
70.55,John Castell,Consumer,Technology
12.00,Philip Fox,Consumer,Technology
-32.32,Bart Watters,Corporate,Furniture
0.52,Ben Peterman,Corporate,Office Supplies
140.69,Tamara Manning,Consumer,Furniture
7.56,Tamara Manning,Consumer,Office Supplies
61.39,Tamara Manning,Consumer,Office Supplies
3.34,Maria Bertelson,Consumer,Office Supplies
3.63,Maria Bertelson,Consumer,Office Supplies
2.70,Harold Ryan,Corporate,Technology
9.13,Harold Ryan,Corporate,Office Supplies
27.69,Brian Derr,Consumer,Technology
7.85,Sarah Foster,Consumer,Office Supplies
239.91,Sarah Foster,Consumer,Furniture
133.86,Stefania Perrino,Corporate,Office Supplies
-35.62,Dan Reichenbach,Corporate,Technology
3.64,Dan Reichenbach,Corporate,Office Supplies
0.91,Valerie Mitchum,Home Office,Office Supplies
52.50,Chris McAfee,Consumer,Technology
31.59,Sean Miller,Home Office,Furniture
7.95,Ruben Ausman,Corporate,Office Supplies
156.75,Ruben Ausman,Corporate,Office Supplies
5.34,Ruben Ausman,Corporate,Office Supplies
290.30,Ruben Ausman,Corporate,Office Supplies
30.78,Shirley Daniels,Home Office,Furniture
0.00,Shirley Daniels,Home Office,Office Supplies
9.33,Shirley Daniels,Home Office,Office Supplies
8.34,Shirley Daniels,Home Office,Office Supplies
0.00,Shirley Daniels,Home Office,Technology
4.47,Shirley Daniels,Home Office,Furniture
52.63,Shirley Daniels,Home Office,Technology
2.15,Chris Selesnick,Corporate,Office Supplies
67.11,Ralph Arnett,Consumer,Office Supplies
9.78,Ralph Arnett,Consumer,Furniture
1.02,Barry Franz,Home Office,Office Supplies
21.54,Barry Franz,Home Office,Technology
-7.77,Sanjit Engle,Consumer,Furniture
-300.74,Sanjit Engle,Consumer,Furniture
39.55,Roland Schwarz,Corporate,Technology
157.36,Roland Schwarz,Corporate,Office Supplies
81.43,Brian Moss,Corporate,Office Supplies
411.74,Brian Moss,Corporate,Office Supplies
158.75,Brian Moss,Corporate,Technology
95.46,Brian Moss,Corporate,Office Supplies
7.32,Brian Moss,Corporate,Office Supplies
35.36,Sally Knutson,Consumer,Office Supplies
36.81,Sally Knutson,Consumer,Office Supplies
7.02,Edward Nazzal,Consumer,Office Supplies
364.46,Edward Nazzal,Consumer,Technology
5.13,Edward Nazzal,Consumer,Furniture
20.78,Edward Nazzal,Consumer,Furniture
-0.86,Kean Nguyen,Corporate,Office Supplies
4.93,Michael Granlund,Home Office,Office Supplies
0.00,Matt Collister,Corporate,Technology
0.88,Matt Collister,Corporate,Office Supplies
-121.87,Matt Collister,Corporate,Furniture
1.99,Matt Collister,Corporate,Office Supplies
5.10,Matt Collister,Corporate,Office Supplies
-3.96,Matt Collister,Corporate,Furniture
2.60,Bill Overfelt,Corporate,Furniture
23.03,Aleksandra Gannaway,Corporate,Furniture
5.72,Aleksandra Gannaway,Corporate,Office Supplies
2.72,Maribeth Schnelling,Consumer,Office Supplies
38.03,Maribeth Schnelling,Consumer,Office Supplies
1.08,Jim Mitchum,Corporate,Office Supplies
6.70,Jim Mitchum,Corporate,Technology
10.45,Jim Mitchum,Corporate,Office Supplies
8.67,Jim Mitchum,Corporate,Office Supplies
12.44,Matthew Clasen,Corporate,Office Supplies
3919.99,Tom Ashbrook,Home Office,Technology
647.89,Tom Ashbrook,Home Office,Technology
28.76,Tom Ashbrook,Home Office,Office Supplies
0.53,Tom Ashbrook,Home Office,Technology
9.13,Sean Braxton,Corporate,Technology
-935.96,Sean Braxton,Corporate,Technology
-7.48,Sean Braxton,Corporate,Office Supplies
7.02,Aimee Bixby,Consumer,Office Supplies
17.18,Jason Fortune-,Consumer,Furniture
4.26,Jason Fortune-,Consumer,Furniture
24.86,Jason Fortune-,Consumer,Furniture
0.74,Barbara Fisher,Corporate,Furniture
-5.78,Barbara Fisher,Corporate,Office Supplies
61.39,Tim Taslimi,Corporate,Office Supplies
9.33,Sarah Bern,Consumer,Office Supplies
4.27,Sarah Bern,Consumer,Office Supplies
16.68,Sarah Bern,Consumer,Office Supplies
143.04,Sarah Bern,Consumer,Furniture
3.00,Liz MacKendrick,Consumer,Technology
67.44,Kelly Andreada,Consumer,Office Supplies
4.14,Ben Ferrer,Home Office,Technology
6.29,Ben Ferrer,Home Office,Furniture
23.65,Tom Boeckenhauer,Consumer,Furniture
20.12,Tom Boeckenhauer,Consumer,Office Supplies
6.22,Tom Boeckenhauer,Consumer,Office Supplies
213.69,Tom Boeckenhauer,Consumer,Furniture
28.31,Tom Boeckenhauer,Consumer,Technology
20.00,Sally Hughsby,Corporate,Furniture
3.50,Alan Schoenberger,Corporate,Office Supplies
4.27,Alan Schoenberger,Corporate,Office Supplies
80.79,Alan Schoenberger,Corporate,Office Supplies
77.58,Alan Schoenberger,Corporate,Furniture
8.95,Alan Schoenberger,Corporate,Office Supplies
65.44,Alan Schoenberger,Corporate,Office Supplies
7.06,Alan Schoenberger,Corporate,Office Supplies
5.10,Pete Kriz,Consumer,Office Supplies
99.43,Harold Ryan,Corporate,Furniture
494.97,Deirdre Greer,Corporate,Technology
35.98,Deirdre Greer,Corporate,Office Supplies
4.20,Craig Leslie,Home Office,Office Supplies
1.29,Herbert Flentye,Consumer,Office Supplies
-142.07,Herbert Flentye,Consumer,Furniture
-2.01,Herbert Flentye,Consumer,Office Supplies
20.87,Hunter Glantz,Consumer,Technology
9.57,Hunter Glantz,Consumer,Office Supplies
4.59,Nancy Lomonaco,Home Office,Furniture
29.67,Nancy Lomonaco,Home Office,Office Supplies
79.89,Rick Reed,Corporate,Office Supplies
212.19,Rick Reed,Corporate,Furniture
12.84,Rick Reed,Corporate,Office Supplies
238.65,Rick Reed,Corporate,Office Supplies
79.89,Toby Carlisle,Consumer,Office Supplies
0.77,Doug Bickford,Consumer,Office Supplies
4.36,Doug Bickford,Consumer,Office Supplies
-8.13,Stewart Visinsky,Consumer,Office Supplies
-16.78,Stewart Visinsky,Consumer,Office Supplies
7.06,Mick Hernandez,Home Office,Office Supplies
111.59,Mick Hernandez,Home Office,Technology
42.07,Mick Hernandez,Home Office,Office Supplies
152.09,Mick Hernandez,Home Office,Technology
49.50,Mick Hernandez,Home Office,Technology
101.58,Carol Triggs,Consumer,Office Supplies
29.99,Karl Braun,Consumer,Office Supplies
-2.46,Karl Braun,Consumer,Office Supplies
-6.57,Ralph Arnett,Consumer,Office Supplies
7.07,Yoseph Carroll,Corporate,Office Supplies
1.64,Russell Applegate,Consumer,Office Supplies
-4.46,Charles McCrossin,Consumer,Office Supplies
5.61,Chad Sievert,Consumer,Office Supplies
8.14,Chad Sievert,Consumer,Technology
37.37,Anthony Johnson,Corporate,Furniture
4.04,Dan Lawera,Consumer,Furniture
10.62,Bobby Elias,Consumer,Office Supplies
-16.43,Sean Miller,Home Office,Technology
-1811.08,Sean Miller,Home Office,Technology
7.48,Sean Miller,Home Office,Office Supplies
1.00,Sean Miller,Home Office,Office Supplies
8.08,Sean Miller,Home Office,Furniture
5.92,Sean Miller,Home Office,Office Supplies
15.29,Sean Miller,Home Office,Furniture
56.98,Resi Pölking,Consumer,Office Supplies
17.24,Joy Daniels,Consumer,Technology
4.34,Alejandro Ballentine,Home Office,Office Supplies
9.33,Alejandro Ballentine,Home Office,Office Supplies
92.24,Alejandro Ballentine,Home Office,Office Supplies
81.85,Charles Crestani,Consumer,Furniture
216.00,Charles Crestani,Consumer,Technology
-8.98,Gary Hwang,Consumer,Office Supplies
9.18,Cathy Prescott,Corporate,Furniture
22.24,Gary McGarr,Consumer,Office Supplies
37.80,Lena Creighton,Consumer,Technology
5.56,Beth Thompson,Home Office,Office Supplies
62.39,Cathy Prescott,Corporate,Technology
15.12,Steve Carroll,Home Office,Technology
109.61,Dennis Kane,Consumer,Technology
33.58,Sanjit Engle,Consumer,Office Supplies
-14.39,Luke Foster,Consumer,Furniture
2.72,Odella Nelson,Corporate,Office Supplies
5.10,Odella Nelson,Corporate,Office Supplies
12.18,Tom Boeckenhauer,Consumer,Office Supplies
6.79,David Flashing,Consumer,Office Supplies
31.09,David Flashing,Consumer,Office Supplies
-71.99,Emily Phan,Consumer,Technology
-140.14,Emily Phan,Consumer,Furniture
-1.31,Sally Knutson,Consumer,Office Supplies
