Product ID,Discount Rate,Profit,Cost,Customer Name,Segment,City,State,Category,Sub-Category,Product Name,Sales
OFF-AR-10000122,0.2,0.56,8.37,Dan Campbell,Consumer,Arlington,Texas,Office Supplies,Art,Newell 314,8.93
OFF-ST-10000352,0.2,-2.97,50.55,Dan Campbell,Consumer,Arlington,Texas,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.58
OFF-PA-10003270,0.2,10.56,23.23,Michelle Tran,Home Office,Houston,Texas,Office Supplies,Paper,Xerox 1954,33.79
FUR-BO-10003272,0.32,-97.23,397.76,Michelle Tran,Home Office,Houston,Texas,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,300.53
OFF-BI-10002982,0.8,-4.36,7.08,Michelle Tran,Home Office,Houston,Texas,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.72
OFF-EN-10001509,0.2,1.10,2.16,Michelle Tran,Home Office,Houston,Texas,Office Supplies,Envelopes,Poly String Tie Envelopes,3.26
OFF-PA-10002421,0.2,37.92,70.42,Max Jones,Consumer,Lancaster,Ohio,Office Supplies,Paper,Embossed Ink Jet Note Cards,108.34
OFF-ST-10000760,0.2,6.29,49.63,Max Jones,Consumer,Lancaster,Ohio,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92
OFF-PA-10002923,0.2,29.36,48.94,Max Jones,Consumer,Lancaster,Ohio,Office Supplies,Paper,Xerox 1942,78.30
OFF-ST-10001128,0.2,-94.33,538.25,Natalie DeCherney,Consumer,Portland,Oregon,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92
TEC-PH-10000673,0.2,54.59,101.39,Natalie DeCherney,Consumer,Portland,Oregon,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.98
OFF-AR-10001547,0,4.18,11.29,Carol Adams,Corporate,Hoover,Alabama,Office Supplies,Art,Newell 311,15.47
OFF-BI-10001890,0,3.44,3.72,Carol Adams,Corporate,Hoover,Alabama,Office Supplies,Binders,Avery Poly Binder Pockets,7.16
OFF-AP-10003971,0,2.83,8.06,Guy Armstrong,Consumer,Los Angeles,California,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89
OFF-PA-10000520,0,9.33,10.11,Guy Armstrong,Consumer,Los Angeles,California,Office Supplies,Paper,Xerox 201,19.44
OFF-BI-10000977,0.2,39.52,82.08,Guy Armstrong,Consumer,Los Angeles,California,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.60
TEC-MA-10002178,0.5,-27.83,723.53,Toby Carlisle,Consumer,Tallahassee,Florida,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.70
OFF-ST-10001526,0,31.29,89.04,Jennifer Braxton,Corporate,New York City,New York,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,120.33
FUR-CH-10003379,0,284.98,854.94,Christine Kargatis,Home Office,Chesapeake,Virginia,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92
OFF-PA-10000100,0.2,83.21,146.33,Rob Lucas,Consumer,Fayetteville,North Carolina,Office Supplies,Paper,Xerox 1945,229.54
OFF-ST-10001809,0.2,-32.34,176.07,Anna Chung,Consumer,Huntsville,Texas,Office Supplies,Storage,Fellowes Officeware Wire Shelving,143.73
TEC-AC-10000387,0.2,-0.90,36.95,Brosina Hoffman,Consumer,Philadelphia,Pennsylvania,Technology,Accessories,KeyTronic�KT800P2 -�Keyboard�- Black,36.05
FUR-CH-10004853,0.3,-12.08,857.57,Brooke Gillingham,Corporate,Woodstock,Illinois,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.49
OFF-AR-10001958,0,14.26,36.68,Xylona Preis,Consumer,Everett,Massachusetts,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94
OFF-BI-10003527,0.8,-1143.89,1906.48,Skye Norling,Home Office,Chicago,Illinois,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.59
FUR-FU-10003832,0,15.76,40.52,Denise Monton,Corporate,Roswell,Georgia,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28
OFF-BI-10001359,0,1264.76,1426.21,Denise Monton,Corporate,Roswell,Georgia,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2690.97
OFF-BI-10002976,0.7,-5.70,13.13,Anthony Jacobs,Corporate,Palm Coast,Florida,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.43
OFF-ST-10000736,0.2,-12.96,77.74,Karen Carlisle,Corporate,Philadelphia,Pennsylvania,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.78
OFF-PA-10001745,0,13.24,14.92,Vicky Freymann,Home Office,Columbus,Indiana,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16
FUR-FU-10000409,0,6.89,8.09,Susan Vittorini,Consumer,Oceanside,New York,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98
FUR-FU-10000221,0,6.91,13.41,Susan Vittorini,Consumer,Oceanside,New York,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32
OFF-ST-10000344,0,10.48,29.81,Eleni McCrary,Corporate,Franklin,Massachusetts,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",40.29
OFF-LA-10003663,0,9.51,10.72,Raymond Buch,Consumer,Sioux Falls,South Dakota,Office Supplies,Labels,Avery 498,20.23
FUR-CH-10001215,0.2,100.20,1502.94,Don Jones,Corporate,San Diego,California,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.14
FUR-CH-10000988,0.2,22.53,202.77,Christopher Conant,Consumer,Fayetteville,North Carolina,Furniture,Chairs,Hon Olson Stacker Stools,225.30
TEC-AC-10003441,0,4.07,63.73,Shahid Collister,Consumer,Atlanta,Georgia,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.80
TEC-PH-10004389,0,98.27,279.70,Shahid Collister,Consumer,Atlanta,Georgia,Technology,Phones,Nokia Lumia 925,377.97
FUR-BO-10004695,0,374.63,1254.19,Shahid Collister,Consumer,Atlanta,Georgia,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82
OFF-PA-10000100,0,140.60,146.33,Shahid Collister,Consumer,Atlanta,Georgia,Office Supplies,Paper,Xerox 1945,286.93
OFF-PA-10000223,0.2,7.26,13.48,Rick Hansen,Consumer,Orlando,Florida,Office Supplies,Paper,Xerox 2000,20.74
OFF-ST-10001325,0,8.49,22.95,Jay Kimmel,Consumer,San Francisco,California,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44
OFF-AP-10004249,0,22.62,61.17,Jay Kimmel,Consumer,San Francisco,California,Office Supplies,Appliances,Staple holder,83.79
OFF-AR-10000588,0,15.48,44.04,Jay Kimmel,Consumer,San Francisco,California,Office Supplies,Art,Newell 345,59.52
OFF-SU-10000946,0,9.26,22.66,Jay Kimmel,Consumer,San Francisco,California,Office Supplies,Supplies,Staple remover,31.92
OFF-SU-10001225,0.2,-3.31,18.03,Art Foster,Consumer,Toledo,Ohio,Office Supplies,Supplies,Staple remover,14.72
OFF-ST-10001558,0.2,-2.44,41.42,Art Foster,Consumer,Toledo,Ohio,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.98
FUR-FU-10001546,0.2,1.07,16.02,Lena Creighton,Consumer,Saint Petersburg,Florida,Furniture,Furnishings,Dana Swing-Arm Lamps,17.09
OFF-PA-10002581,0.2,23.24,51.11,Beth Fritzler,Corporate,Tucson,Arizona,Office Supplies,Paper,Xerox 1951,74.35
FUR-CH-10001482,0.2,-35.36,349.71,Beth Fritzler,Corporate,Tucson,Arizona,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35
OFF-AR-10002399,0,1.75,2.51,Stuart Calhoun,Consumer,Los Angeles,California,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26
OFF-ST-10001963,0,24.34,786.94,Scott Williamson,Consumer,San Diego,California,Office Supplies,Storage,Tennsco Regal Shelving Units,811.28
OFF-FA-10002988,0,2.95,3.08,Michael Chen,Consumer,New York City,New York,Office Supplies,Fasteners,Ideal Clamps,6.03
FUR-CH-10004289,0.2,-5.76,159.33,Tamara Dahlen,Consumer,San Diego,California,Furniture,Chairs,Global Super Steno Chair,153.57
FUR-CH-10000785,0.2,76.01,937.48,Tamara Dahlen,Consumer,San Diego,California,Furniture,Chairs,Global Ergonomic Managers Chair,1013.49
OFF-EN-10003040,0,24.60,27.74,Dean percer,Home Office,Westfield,New Jersey,Office Supplies,Envelopes,Quality Park Security Envelopes,52.34
OFF-AR-10001573,0,1.35,3.31,Dean percer,Home Office,Westfield,New Jersey,Office Supplies,Art,American Pencil,4.66
TEC-AC-10000844,0,91.79,163.18,Dean percer,Home Office,Westfield,New Jersey,Technology,Accessories,Logitech�Gaming G510s - Keyboard,254.97
OFF-BI-10000756,0,12.72,12.72,Shirley Daniels,Home Office,Orange,New Jersey,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44
OFF-SU-10000381,0,8.10,19.83,Shirley Daniels,Home Office,Orange,New Jersey,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93
OFF-BI-10004094,0.8,-13.72,22.57,Tamara Manning,Consumer,Woodstock,Illinois,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8.85
FUR-FU-10001852,0,2.23,4.73,Berenike Kampe,Consumer,San Francisco,California,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96
OFF-BI-10000014,0.2,5.89,11.57,Jeremy Farry,Consumer,San Francisco,California,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.46
FUR-CH-10003396,0.2,-34.64,342.56,Emily Phan,Consumer,Tempe,Arizona,Furniture,Chairs,Global Deluxe Steno Chair,307.92
OFF-AR-10003811,0,1.79,4.84,Emily Phan,Consumer,Los Angeles,California,Office Supplies,Art,Newell 327,6.63
OFF-PA-10003172,0,6.22,6.74,Emily Phan,Consumer,Los Angeles,California,Office Supplies,Paper,Xerox 1996,12.96
OFF-PA-10000289,0,15.55,16.85,Emily Phan,Consumer,Los Angeles,California,Office Supplies,Paper,Xerox 213,32.40
OFF-PA-10000791,0,10.73,13.12,Ken Heidel,Corporate,Seattle,Washington,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85
FUR-CH-10002304,0,12.99,38.97,Harry Greene,Consumer,Lake Charles,Louisiana,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96
OFF-BI-10000136,0,8.61,9.33,Harry Greene,Consumer,Lake Charles,Louisiana,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94
OFF-PA-10003739,0,5.66,5.90,Julie Creighton,Corporate,Rochester,New York,Office Supplies,Paper,Xerox 1969,11.56
OFF-PA-10002479,0,11.88,14.52,Julie Creighton,Corporate,Rochester,New York,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),26.40
FUR-FU-10000771,0,29.01,40.07,Julie Creighton,Corporate,Rochester,New York,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",69.08
TEC-PH-10001552,0,10.05,25.83,Julie Creighton,Corporate,Rochester,New York,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,35.88
OFF-AR-10001915,0,20.85,28.80,Kunst Miller,Consumer,Long Beach,New York,Office Supplies,Art,Peel-Off China Markers,49.65
TEC-CO-10000971,0.2,120.00,839.97,Erica Bern,Corporate,Charlotte,North Carolina,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.97
FUR-CH-10004086,0.3,-5.83,414.25,Pierre Wener,Consumer,Houston,Texas,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.42
TEC-CO-10000971,0.2,60.00,419.98,Paul Gonzalez,Consumer,New York City,New York,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.98
OFF-LA-10001317,0,6.05,6.55,Paul Gonzalez,Consumer,New York City,New York,Office Supplies,Labels,Avery 520,12.60
OFF-PA-10003656,0,84.94,99.72,Daniel Byrd,Home Office,Columbus,Georgia,Office Supplies,Paper,Xerox 1935,184.66
OFF-PA-10002160,0.2,8.38,14.74,Craig Reiter,Consumer,Chicago,Illinois,Office Supplies,Paper,Xerox 1978,23.12
OFF-PA-10000575,0.2,12.18,25.28,Katharine Harms,Corporate,Highland Park,Illinois,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.46
FUR-CH-10003981,0.3,-7.71,547.37,Katharine Harms,Corporate,Highland Park,Illinois,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.66
OFF-ST-10002615,0,80.63,229.49,Christopher Schild,Home Office,Seattle,Washington,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12
OFF-PA-10000327,0,3.85,4.71,Daniel Lacy,Consumer,Eagan,Minnesota,Office Supplies,Paper,Xerox 1971,8.56
OFF-ST-10001325,0,14.15,38.25,Daniel Lacy,Consumer,Eagan,Minnesota,Office Supplies,Storage,Sterilite Officeware Hinged File Box,52.40
OFF-LA-10001771,0,6.87,8.07,Daniel Lacy,Consumer,Eagan,Minnesota,Office Supplies,Labels,Avery 513,14.94
OFF-FA-10004968,0,0.22,11.00,Max Engle,Consumer,Seattle,Washington,Office Supplies,Fasteners,Rubber Band Ball,11.22
OFF-AP-10000576,0.2,24.20,362.94,Valerie Dominguez,Consumer,Coral Springs,Florida,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.14
OFF-EN-10003286,0,19.46,21.94,Chloris Kastensmidt,Consumer,Hempstead,New York,Office Supplies,Envelopes,Staple envelope,41.40
OFF-AR-10003772,0,10.50,24.50,Chloris Kastensmidt,Consumer,Hempstead,New York,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,35.00
OFF-BI-10002852,0.2,14.34,25.21,Chloris Kastensmidt,Consumer,Hempstead,New York,Office Supplies,Binders,Ibico Standard Transparent Covers,39.55
TEC-PH-10002890,0,35.29,100.43,Daniel Lacy,Consumer,Noblesville,Indiana,Technology,Phones,AT&T 17929 Lendline Telephone,135.72
OFF-BI-10001308,0,5.65,6.91,Daniel Lacy,Consumer,Noblesville,Indiana,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,12.56
TEC-PH-10001750,0,71.27,192.69,Daniel Lacy,Consumer,Noblesville,Indiana,Technology,Phones,Samsung Rugby III,263.96
OFF-AR-10003338,0.2,0.37,5.58,Sanjit Engle,Consumer,Dallas,Texas,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5.95
OFF-FA-10002763,0.2,2.37,13.43,Luke Schmidt,Corporate,Philadelphia,Pennsylvania,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.80
FUR-FU-10002088,0.2,3.95,10.42,Luke Schmidt,Corporate,Philadelphia,Pennsylvania,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.37
FUR-FU-10003976,0.2,12.33,58.12,Luke Schmidt,Corporate,Philadelphia,Pennsylvania,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.45
OFF-ST-10001511,0,6.47,122.83,Michael Moore,Consumer,San Francisco,California,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.30
OFF-BI-10000301,0.8,-5.82,9.70,Deborah Brumfield,Home Office,Austin,Texas,Office Supplies,Binders,GBC Instant Report Kit,3.88
OFF-FA-10003495,0,3.04,3.04,Rob Williams,Corporate,Detroit,Michigan,Office Supplies,Fasteners,Staples,6.08
OFF-AP-10001303,0,8.96,10.94,Justin MacKendrick,Consumer,Watertown,New York,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.90
FUR-FU-10002116,0,4.95,65.76,Justin MacKendrick,Consumer,Watertown,New York,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71
FUR-FU-10000771,0,7.91,10.93,Becky Pak,Consumer,Columbus,Georgia,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84
OFF-AR-10002255,0,2.51,6.13,Carol Triggs,Consumer,Apple Valley,Minnesota,Office Supplies,Art,Newell 346,8.64
OFF-BI-10004995,0.7,-1306.55,2939.74,Tracy Hopkins,Home Office,Burlington,North Carolina,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.19
FUR-FU-10002597,0,8.30,11.46,Maria Etezadi,Home Office,Saginaw,Michigan,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76
OFF-BI-10004970,0.2,2.23,4.38,Thomas Thornton,Consumer,San Francisco,California,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.61
OFF-BI-10002557,0.2,2.73,4.55,Thomas Thornton,Consumer,San Francisco,California,Office Supplies,Binders,Presstex Flexible Ring Binders,7.28
FUR-CH-10000785,0.2,10.86,133.92,Thomas Thornton,Consumer,San Francisco,California,Furniture,Chairs,Global Ergonomic Managers Chair,144.78
TEC-PH-10002310,0.2,13.72,143.07,Greg Tran,Consumer,Seattle,Washington,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.79
TEC-PH-10002834,0.2,27.00,404.98,Greg Tran,Consumer,Seattle,Washington,Technology,Phones,Google Nexus 5,431.98
OFF-EN-10000927,0,16.15,19.74,Greg Tran,Consumer,Seattle,Washington,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89
OFF-BI-10001636,0.2,15.34,31.87,Greg Tran,Consumer,Seattle,Washington,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.21
OFF-PA-10001736,0,116.60,131.48,Greg Tran,Consumer,Seattle,Washington,Office Supplies,Paper,Xerox 1880,248.08
OFF-PA-10000482,0,89.16,100.54,Greg Tran,Consumer,Seattle,Washington,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.70
OFF-BI-10001658,0.2,19.44,40.37,Greg Tran,Consumer,Seattle,Washington,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.81
FUR-CH-10000422,0,14.56,76.43,Justin Deggeller,Corporate,Milwaukee,Wisconsin,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99
FUR-CH-10004675,0,427.44,1099.12,Justin Deggeller,Corporate,Milwaukee,Wisconsin,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56
FUR-CH-10002880,0,40.59,328.38,Justin Deggeller,Corporate,Milwaukee,Wisconsin,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",368.97
OFF-ST-10000675,0,76.25,228.76,Mick Crebagga,Consumer,Los Angeles,California,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01
FUR-FU-10002685,0,7.11,11.59,Mick Crebagga,Consumer,Los Angeles,California,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.70
FUR-FU-10004020,0,16.46,21.83,Lisa Hazard,Consumer,San Francisco,California,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29
FUR-FU-10004963,0,11.03,15.22,Mike Pelletier,Home Office,San Diego,California,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25
OFF-BI-10000174,0.2,22.74,42.22,Mike Pelletier,Home Office,San Diego,California,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96
OFF-EN-10000461,0,20.54,23.16,Mike Pelletier,Home Office,San Diego,California,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.70
TEC-AC-10001266,0.2,13.00,28.60,Eugene Moren,Home Office,Glendale,Arizona,Technology,Accessories,Memorex Micro Travel Drive 8 GB,41.60
OFF-PA-10002160,0.2,8.38,14.74,Eugene Moren,Home Office,Glendale,Arizona,Office Supplies,Paper,Xerox 1978,23.12
FUR-CH-10004875,0.2,9.97,103.92,Eugene Moren,Home Office,Glendale,Arizona,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.89
FUR-FU-10000305,0.2,-5.68,119.25,Eugene Moren,Home Office,Glendale,Arizona,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.57
TEC-PH-10000347,0.2,0.69,7.23,Eugene Moren,Home Office,Glendale,Arizona,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92
TEC-PH-10001459,0.2,50.40,621.58,Eugene Moren,Home Office,Glendale,Arizona,Technology,Phones,Samsung Galaxy Mega 6.3,671.98
TEC-PH-10000439,0,11.60,28.39,Greg Guthrie,Corporate,New York City,New York,Technology,Phones,GE DSL Phone Line Filter,39.99
FUR-CH-10002647,0.1,31.94,159.71,Michelle Arnett,Home Office,Watertown,New York,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.65
OFF-BI-10003910,0.7,-1.93,4.24,Shahid Hopkins,Consumer,Springfield,Ohio,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.31
OFF-BI-10001097,0.2,7.23,12.71,Kean Takahito,Consumer,Los Angeles,California,Office Supplies,Binders,Avery Hole Reinforcements,19.94
OFF-FA-10004854,0,21.58,24.34,Kean Takahito,Consumer,Los Angeles,California,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92
OFF-PA-10003673,0,9.36,10.98,Philisse Overcash,Home Office,Seattle,Washington,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34
OFF-LA-10002034,0,19.25,20.03,Philisse Overcash,Home Office,Seattle,Washington,Office Supplies,Labels,Avery 478,39.28
FUR-CH-10002774,0.2,9.18,72.39,Andy Yotov,Corporate,Oceanside,California,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.57
FUR-CH-10003817,0.2,6.07,91.11,Andy Yotov,Corporate,Oceanside,California,Furniture,Chairs,"Global Value Steno Chair, Gray",97.18
OFF-BI-10002949,0.2,8.21,16.11,Andy Yotov,Corporate,Oceanside,California,Office Supplies,Binders,Prestige Round Ring Binders,24.32
FUR-FU-10002445,0,7.58,11.38,Andy Yotov,Corporate,Oceanside,California,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96
FUR-FU-10001473,0.6,-19.77,52.72,Corey-Lock,Consumer,Skokie,Illinois,Furniture,Furnishings,DAX Wood Document Frame,32.95
OFF-ST-10002562,0.2,3.00,27.02,Corey-Lock,Consumer,Skokie,Illinois,Office Supplies,Storage,Staple magnet,30.02
OFF-AP-10002118,0.2,43.71,455.87,Jill Fjeld,Consumer,Fayetteville,North Carolina,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.58
OFF-PA-10001800,0.2,10.89,20.21,Jill Fjeld,Consumer,Fayetteville,North Carolina,Office Supplies,Paper,Xerox 220,31.10
